arm	exchange_id	profiles	location_spread	mean_width	max_width	constant_across_profiles	all_fixed_within_profile
magnitude_g1.25	EX_pep_e	47	2.4674661687722076e-09	1.3796056697400164e-09	5.007717630419344e-09	True	True
magnitude_g1.25	EX_phe__L_e	47	3.374204249340096e-08	1.9156928405297163e-08	6.833294924346589e-08	True	True
magnitude_g1.25	EX_pnto__R_e	47	2.3541399412145378e-08	1.528102259039968e-08	5.169214455835927e-08	True	True
magnitude_g1.25	EX_pro__L_e	47	2.5513928081366544e-08	2.13798884270292e-08	7.206777186130608e-08	True	True
magnitude_g1.25	EX_quln_e	47	2.1310623517018064e-09	1.2808699247581567e-09	4.339857747305679e-09	True	True
magnitude_g1.25	EX_sbt__D_e	47	2.7127022320180246e-10	5.1775631950215863e-11	5.425404464036049e-10	True	True
magnitude_g1.25	EX_ser__L_e	47	2.081731409475651e-08	9.658954789657362e-09	4.201454650853975e-08	True	True
magnitude_g1.25	EX_spmd_e	47	1.2386139037718833e-09	6.18821519475988e-10	1.7256199030198824e-09	True	True
magnitude_g1.25	EX_sprm_e	47	5.81621084255314e-10	2.818723748380354e-10	1.170995128462581e-09	True	True
magnitude_g1.25	EX_srtn_e	47	7.242163158040107e-09	4.130442530115902e-09	1.4684270342660251e-08	True	True
magnitude_g1.25	EX_succ_e	47	2.667295593033945	3.961284648575712e-07	3.2574885451275293e-06	False	True
magnitude_g1.25	EX_sucr_e	47	2.5509146310486114e-10	1.3128345418521828e-10	5.101829262097223e-10	True	True
magnitude_g1.25	EX_taur_e	47	4.845663018661918e-09	2.5304434544210422e-09	9.801174308531445e-09	True	True
magnitude_g1.25	EX_tchola_e	47	9.566177204194953e-10	7.461180496988811e-10	1.9633841119791837e-09	True	True
magnitude_g1.25	EX_thr__L_e	47	3.0544262785703324e-08	1.8535165069444304e-08	6.189013213031558e-08	True	True
magnitude_g1.25	EX_thym_e	47	6.516946688641437e-10	3.5932302408451133e-10	1.3197087909492766e-09	True	True
magnitude_g1.25	EX_thymd_e	47	4.677808898864105e-10	2.5792132561068225e-10	9.474590033775479e-10	True	True
magnitude_g1.25	EX_trp__L_e	47	3.05443028786323e-08	1.8528843860816846e-08	6.189144430637783e-08	True	True
magnitude_g1.25	EX_tyr__L_e	47	1.537460120326628e-08	2.733065175121245e-08	9.265673761582605e-08	True	True
magnitude_g1.25	EX_ump_e	47	3.455164100114171e-10	1.990995409985545e-10	6.997051203411939e-10	True	True
magnitude_g1.25	EX_ura_e	47	8.786202080883579e-10	4.879206280718201e-10	1.7798355622241352e-09	True	True
magnitude_g1.25	EX_urate_e	47	4.1223670512397594e-10	2.372641789692442e-10	8.345630079098379e-10	True	True
magnitude_g1.25	EX_uri_e	47	5.794601217331674e-10	3.131486407974595e-10	1.1733676523855795e-09	True	True
magnitude_g1.25	EX_val__L_e	47	3.054129793511606e-08	1.852903965721013e-08	6.188726753286744e-08	True	True
magnitude_g1.25	EX_xan_e	47	4.176026963733043e-10	2.287086818370672e-10	8.454772455029679e-10	True	True
magnitude_g1.25	EX_xmp_e	47	3.283007848092194e-10	1.8172016759919226e-10	6.648333001492617e-10	True	True
magnitude_g1.25	EX_xtsn_e	47	3.3221931267118555e-10	1.807314055289502e-10	6.725896711590781e-10	True	True
