context	arm	exchange_id	point_glpk	point_second	abs_diff	width_glpk	width_second	fixed_glpk	fixed_second	rel_diff_primary_optimum
LC:A549/ATCC	ordinal	EX_L2aadp_e	0.0	-0.0	0.0	7.213704745537577e-10	7.212805442476185e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_Lkynr_e	0.0	0.0	0.0	4.4259424391161396e-10	4.422038846207954e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_ala__L_e	13.052117326266496	13.052117326266462	3.375077994860476e-14	3.012144134117989e-08	3.008779003721429e-08	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_anth_e	0.0	0.0	0.0	4.128997859867903e-10	4.127969077671878e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_cala_e	0.0	0.0	0.0	2.0324964153556014e-10	2.0316331950098743e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_chol_e	-2.2595698547931393	-2.25956985479314	8.881784197001252e-16	8.900321368798814e-09	8.892407699079286e-09	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_cholp_e	0.0	0.0	0.0	5.01449143773756e-10	5.010152293039027e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_cit_e	4.9890844043609155	4.989084698003649	2.936427332400626e-07	1.1157775681169824e-06	1.1147348777384991e-06	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_cmp_e	0.0	0.0	0.0	1.2005597546554865e-10	0.0	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_crn_e	1.2174011965621068e-17	0.0	1.2174011965621068e-17	1.3570225454449216e-08	1.3567574984429627e-08	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_cytd_e	0.0	0.0	0.0	1.1868355147759148e-10	1.1271658606482049e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_dhap_e	0.0	0.0	0.0	2.8990519575685613e-10	2.8970426058094745e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_duri_e	0.0	0.0	0.0	1.20034362068496e-10	1.14146025964601e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_fum_e	13.505410372854149	13.505410198615314	1.7423883491574088e-07	5.923693109366468e-07	5.917237650976404e-07	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_glcur_e	0.0	0.0	0.0	4.5900361281699053e-10	4.586926394267721e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_gln__L_e	-10.0	-10.0	0.0	9.425016322950341e-08	9.416124413519356e-08	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_glu__L_e	-10.0	-10.0	0.0	6.4033027769028195e-09	6.399625718245261e-09	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_gly_e	-10.0	-10.0	0.0	1.8194493023315772e-08	1.8174423743744228e-08	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_glyald_e	0.0	0.0	0.0	6.152953358757279e-10	6.150262521487093e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_glyc3p_e	0.0	0.0	0.0	2.719845207314737e-10	2.718330005535563e-10	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_hom__L_e	0.0	-0.0	0.0	0.0	0.0	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_hxan_e	0.0	0.0	0.0	1.1105243806428449e-10	9.113440557761976e-11	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_icit_e	0.0	-0.0	0.0	7.308061815946135e-09	7.3019341684243955e-09	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_ins_e	0.0	0.0	0.0	6.719780845318532e-11	6.560463283733498e-11	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_lac__L_e	16.02518890032638	16.02518890420188	3.875499032801599e-09	1.6584203876846004e-07	1.6562353621907278e-07	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_leu__L_e	-1.7922337326704512	-1.792233732670443	8.215650382226158e-15	3.9565187126555657e-08	3.9519636896301336e-08	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_lys__L_e	-9.999784022567964	-9.999999	0.0002149774320372444	0.00021904596958854938	0.00021904423939034245	False	False	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_mal__L_e	0.0	-0.0	0.0	5.953670457161404e-09	5.949294390461546e-09	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_met__L_e	-4.393379885984149	-4.3933797117452675	1.742388811010187e-07	6.137415393681067e-07	6.132054499730089e-07	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_nac_e	1.3231036419779912e-16	-0.0	1.3231036419779912e-16	1.1469241195194494e-09	1.1457175428103722e-09	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_ncam_e	0.0	0.0	0.0	8.663399087511524e-09	8.65166901083588e-09	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_orn_e	0.0	0.0	0.0	2.6704851827215553e-09	2.668724775746282e-09	True	True	7.992726214881669e-15
LC:A549/ATCC	ordinal	EX_orot_e	0.0	0.0	0.0	2.447776462057151e-10	2.444358604414276e-10	True	True	7.992726214881669e-15
