context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
RE:TK-10	magnitude_g2.00	EX_fum_e	0.0	124.4024821723086	0.06171819645378231	0.06174395390794613	0.061718196639857406	0.06171901721215995	124.4024821723086	2.5757454163818916e-05	8.205723025442313e-07	False	False	True	124.40245641485443	2.4936881861274685e-05	first_fixed_B2	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_glcur_e	0.0	28.681270547499746	0.0	1.0138791453234198e-07	0.0	2.31846193523688e-09	28.681270547499746	1.0138791453234198e-07	2.31846193523688e-09	False	True	True	28.68127044611183	9.90694525971051e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_gln__L_e	-10.0	58.41147149935635	-3.6782223238717973	-3.678218431796253	-3.678221639634029	-3.678221544163255	68.41147149935635	3.892075544076334e-06	9.547077395311021e-08	False	True	True	68.41146760728081	3.796604770123224e-06	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_glu__L_e	-10.0	94.0889598066376	-3.764577152215454	-3.7645731596750935	-3.764574039887973	-3.7645739420883886	104.0889598066376	3.992540360542307e-06	9.779958443090209e-08	False	True	True	104.08895581409725	3.894740776111405e-06	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_gly_e	-10.0	188.19826182691824	-0.8747327005278506	-0.8747310365716533	-0.8747317272848557	-0.8747316902662767	198.19826182691824	1.6639561972731087e-06	3.701857897997485e-08	False	True	True	198.19826016296204	1.6269376182931339e-06	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_glyald_e	0.0	84.77762866496474	0.0	8.429455805203629e-08	0.0	1.961390935403228e-09	84.77762866496474	8.429455805203629e-08	1.961390935403228e-09	False	True	True	84.77762858067018	8.233316711663306e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_glyc3p_e	0.0	8.035839045971308	0.0	2.6035655572466048e-08	0.0	6.031286768818088e-10	8.035839045971308	2.6035655572466048e-08	6.031286768818088e-10	False	True	True	8.035839019935652	2.543252689558424e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_hom__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	True	True	0.0	0.0	already_fixed_B0	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_hxan_e	0.0	16.096816823377978	0.0	6.552416732007847e-09	0.0	1.764044976947572e-10	16.096816823377978	6.552416732007847e-09	1.764044976947572e-10	False	True	True	16.096816816825562	6.37601223431309e-09	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_icit_e	0.0	71.6171808732135	0.0	8.485991308802303e-07	0.0	1.9833309620446832e-08	71.6171808732135	8.485991308802303e-07	1.9833309620446832e-08	False	True	True	71.61718002461437	8.287658212597835e-07	first_fixed_B1	0.0	0.0	0.0
