context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
BR:HS 578T	ordinal	EX_nac_e	0.0	12.871302969659153	0.0	1.1757831696585456e-07	0.0	3.535171587532915e-09	12.871302969659153	1.1757831696585456e-07	3.535171587532915e-09	False	True	True	12.871302852080836	1.1404314537832165e-07	first_fixed_B1	0.0	0.0	7.35661629205561e-16
BR:HS 578T	ordinal	EX_ncam_e	-10.0	0.0	-8.608129192628851e-07	9.550877547731821e-13	-2.5531408512056837e-08	2.4716182128064527e-24	10.0	8.608138743506399e-07	2.553140851205684e-08	False	True	True	9.999999139186126	8.35282465838583e-07	first_fixed_B1	9.550877547731821e-13	0.0	0.0
BR:HS 578T	ordinal	EX_orn_e	0.0	75.07460134290598	0.0	2.2414137713129936e-07	0.0	6.645788021294303e-09	75.07460134290598	2.2414137713129936e-07	6.645788021294303e-09	False	True	True	75.0746011187646	2.1749558911000506e-07	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_orot_e	0.0	16.576892935524832	0.0	2.32869584100718e-08	0.0	7.009741671208889e-10	16.576892935524832	2.32869584100718e-08	7.009741671208889e-10	False	True	True	16.576892912237874	2.258598424295091e-08	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_phe__L_e	-10.0	-0.8524036882104262	-10.0	-9.999992358576451	-10.0	-9.999999611108068	9.147596311789574	7.641423549031856e-06	3.888919319905426e-07	False	True	True	9.147588670366025	7.2525316170413134e-06	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_pro__L_e	-10.0	73.71949939148276	-1.3551047251005437	-1.3551017940491963	-1.355102044814819	-1.3551019465236125	83.71949939148276	2.9310513474101185e-06	9.829120650728385e-08	False	True	True	83.71949646043142	2.8327601409028347e-06	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_sbt__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	True	True	0.0	0.0	already_fixed_B0	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_ser__L_e	-10.0	57.23433743957334	-10.0	-9.999999932128032	-10.0	-9.999999997956865	67.23433743957334	6.78719676017181e-08	2.0431354386118983e-09	False	True	True	67.23433737170137	6.58288321631062e-08	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_sprm_e	0.0	3.3387831585264007	0.0	4.696702710118496e-09	0.0	1.4491997594551595e-10	3.3387831585264007	4.696702710118496e-09	1.4491997594551595e-10	False	True	True	3.338783153829698	4.55178273417298e-09	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_srtn_e	0.0	8.61390890897742	0.0	3.99186027650517e-08	0.0	1.1613852723778112e-09	8.61390890897742	3.99186027650517e-08	1.1613852723778112e-09	False	True	True	8.613908869058816	3.875721749267389e-08	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_succ_e	0.0	115.44565627115217	13.234474619297792	13.234478349504432	13.2344756774621	13.234475774104066	115.44565627115217	3.7302066395739075e-06	9.664196554126647e-08	False	True	True	115.44565254094553	3.633564674032641e-06	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_taur_e	0.0	16.909696464552468	0.0	3.346961023573727e-08	0.0	9.756937637041904e-10	16.909696464552468	3.346961023573727e-08	9.756937637041904e-10	False	True	True	16.909696431082857	3.2493916472033084e-08	first_fixed_B1	0.0	0.0	0.0
BR:HS 578T	ordinal	EX_tchola_e	0.0	1.4423577198570345	0.0	7.164984415353656e-09	0.0	3.5782230350868325e-10	1.4423577198570345	7.164984415353656e-09	3.5782230350868325e-10	False	True	True	1.4423577126920502	6.807162111844973e-09	first_fixed_B1	0.0	0.0	0.0
