arm	exchange_id	profiles	B0_low	B0_high	B0_width	B0_shared	B1_mean_width	B1_max_width	B1_location_spread	B1_exploration	B1_all_fixed	B1_constant_across_profiles	B2_mean_width	B2_max_width	B2_location_spread	B2_exploration	B2_all_fixed	B2_constant_across_profiles
magnitude_g1.25	EX_cytd_e	47	0.0	10.811017131864224	10.811017131864224	True	1.207975265176819e-08	1.2961635736787288e-08	7.502924782975186e-10	6.940072975059102e-11	True	True	5.215556313375327e-10	1.6359557710729889e-09	8.171732358056611e-10	7.558708175543793e-11	True	True
magnitude_g1.25	EX_dhap_e	47	0.0	6.071678091942525	6.071678091942525	True	3.455657057156818e-08	3.73635794747708e-08	2.0967373664958446e-09	3.453307857803494e-10	True	True	1.4785386323841565e-09	4.794397304381461e-09	2.394829125727017e-09	3.944262343066403e-10	True	True
magnitude_g1.25	EX_duri_e	47	0.0	10.811017131864164	10.811017131864164	True	1.2216025771189304e-08	1.3175116022130638e-08	7.899592802119052e-10	7.306983890383412e-11	True	True	5.240764750804308e-10	1.6600546452978038e-09	8.292283060543226e-10	7.670215447261411e-11	True	True
magnitude_g1.25	EX_fum_e	47	0.0	75.07460134290349	75.07460134290349	True	9.824539294501612e-05	0.002743266914027487	1.313433153085949	0.017495039994775845	False	False	9.417874765628472e-07	5.035382436346936e-06	1.3137428101288098	0.017499164652613808	True	False
magnitude_g1.25	EX_glcur_e	47	0.0	18.283735368672975	18.283735368672975	True	3.775584098399585e-08	4.680939198789993e-08	7.069192420026837e-09	3.8663830325060737e-10	True	True	1.6861451115703889e-09	4.873748233163966e-09	2.4329363016062037e-09	1.3306560462337216e-10	True	True
magnitude_g1.25	EX_gln__L_e	47	-10.0	31.44223233881349	41.44223233881349	True	1.3375276353144727e-06	2.481025095590894e-06	8.563207849476839e-07	2.066299850709733e-08	True	True	5.335306335736848e-08	1.50624742900618e-07	7.523204459403132e-08	1.8153473002845786e-09	True	True
magnitude_g1.25	EX_glu__L_e	47	-10.0	65.0746013429071	75.0746013429071	True	7.093332881258588e-07	8.560314519456824e-07	1.3962529443745098e-07	1.8598206575843842e-09	True	True	3.0847760582337575e-08	1.0244544590420901e-07	5.117202128701592e-08	6.816156246143098e-10	True	True
magnitude_g1.25	EX_gly_e	47	-10.0	136.67340860229515	146.67340860229515	True	1.779645233498171e-05	7.328857279809142e-05	1.4279374516099264	0.009735489651582161	False	False	7.553508799055465e-07	6.012877075356471e-06	1.4279672101797427	0.009735692541595422	True	False
magnitude_g1.25	EX_glyald_e	47	0.0	58.4051322937533	58.4051322937533	True	8.318108695630486e-08	9.016253653158574e-08	5.414290355612904e-09	9.270230445470608e-11	True	True	3.556808214214056e-09	1.1521190427262097e-08	5.754168831694138e-09	9.852162996144046e-11	True	True
magnitude_g1.25	EX_glyc3p_e	47	0.0	6.071678091942356	6.071678091942356	True	3.3740489652006467e-08	3.642515564086057e-08	1.995590212625352e-09	3.2867193919151834e-10	True	True	1.450671567619817e-09	4.703176174788338e-09	2.3493093561459303e-09	3.8692916860392644e-10	True	True
magnitude_g1.25	EX_hom__L_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	0.0	0.0	0.0	nan	True	True
magnitude_g1.25	EX_hxan_e	47	0.0	9.751113491485459	9.751113491485459	True	9.221869635239484e-09	9.957921390543931e-09	5.600543064152039e-10	5.743490801376025e-11	True	True	4.0906406814843097e-10	1.262435396783064e-09	6.305945767698858e-10	6.466898137535909e-11	True	True
magnitude_g1.25	EX_icit_e	47	0.0	62.31950881136552	62.31950881136552	True	6.53935992808959e-07	1.4617140355378165e-06	4.969936870623583e-07	7.974929464972275e-09	True	True	2.6761530887870918e-08	7.966688151245501e-08	3.979782460337433e-08	6.386094075907768e-10	True	True
magnitude_g1.25	EX_ins_e	47	0.0	7.422489374115665	7.422489374115665	True	7.0078370908410286e-09	7.580605282582721e-09	4.2918212919490194e-10	5.7821858350054674e-11	True	True	3.0059834924557826e-10	9.64884113459546e-10	4.819805490784787e-10	6.493516188238439e-11	True	True
magnitude_g1.25	EX_lac__L_e	47	-1.0	108.03961591890912	109.03961591890912	True	0.00013690534807643098	0.003790945950827407	4.2926947033244165	0.039368211884722885	False	False	1.9981733693857325e-06	1.821549908953557e-05	4.293003014124386	0.03937103939651638	False	False
magnitude_g1.25	EX_leu__L_e	47	-10.0	-1.7922337326704483	8.207766267329552	True	1.175925164599608e-06	1.9931646786375268e-06	5.19852591196468e-07	6.333667093636736e-08	True	True	4.376197318471044e-08	1.3215780780839737e-07	6.600458379857344e-08	8.041723125242996e-09	True	True
magnitude_g1.25	EX_lys__L_e	47	-10.0	-1.9452265708841594	8.05477342911584	True	3.689081390334762e-06	8.75654008325455e-06	3.477609292090733e-06	4.317451412748756e-07	True	True	1.1534720099165681e-07	2.9618699848299457e-07	1.4788271207599735e-07	1.8359636478593067e-08	True	True
magnitude_g1.25	EX_mal__L_e	47	0.0	69.54957388179446	69.54957388179446	True	1.440391934527065e-06	2.1912732276857567e-06	5.369048787595533e-07	7.719743612981293e-09	True	True	6.655720745068724e-08	2.2562358282818363e-07	1.1271526726546016e-07	1.6206464105305598e-09	True	True
magnitude_g1.25	EX_met__L_e	47	-10.0	-0.5026982632120784	9.497301736787922	True	4.730604991021181e-05	0.0004118577088512154	6.511708382680898	0.6856377277619506	False	False	2.139507143334712e-06	2.065878727908199e-05	6.511718065512943	0.6856387472970052	False	False
magnitude_g1.25	EX_nac_e	47	0.0	12.871302969659121	12.871302969659121	True	1.599191768727912e-07	1.7181215118968834e-07	1.0364859852574533e-08	8.052688897936052e-10	True	True	6.812024230777301e-09	2.2451760159594184e-08	1.1214567776505367e-08	8.712845780214254e-10	True	True
magnitude_g1.25	EX_ncam_e	47	-10.0	0.0	10.0	True	1.108348118088228e-06	1.121402214419207e-06	1.6991591582512707e-08	1.6991591582512706e-09	True	True	4.416583873553378e-08	1.3290871601412564e-07	6.638061441733401e-08	6.638061441733401e-09	True	True
