scenario	context	arm_a	arm_b	relative_l1_full_vector	relative_l1_panel_exchanges	reactions_differing	panel_exchanges_differing	max_abs_difference_full	max_abs_difference_panel
primary	LE:MOLT-4	magnitude_g0.80	magnitude_g2.00	0.03745974946855566	0.02009244013847467	117	6	3.9351254559171394	1.001129743397363
primary	LE:MOLT-4	magnitude_g0.80	ordinal	0.41021556101956513	0.2737870431299946	182	10	56.51851409773395	8.819750761076678
primary	LE:MOLT-4	magnitude_g1.00	magnitude_g1.25	0.020015288987623395	2.0345274274934943e-08	26	1	6.238378892261492	1.161000124039191e-06
primary	LE:MOLT-4	magnitude_g1.00	magnitude_g2.00	0.05600743573047525	0.02009250576946991	120	6	7.492719111444725	1.0011338654802522
primary	LE:MOLT-4	magnitude_g1.00	ordinal	0.39438032915854215	0.27378704690458416	180	10	56.51851409773395	8.819750761076678
primary	LE:MOLT-4	magnitude_g1.25	magnitude_g2.00	0.0371908498571289	0.020092485771993056	116	6	3.6819142335176913	1.0011327044801281
primary	LE:MOLT-4	magnitude_g1.25	ordinal	0.41047982638322966	0.2737870469675657	187	10	56.51851409773395	8.819750761076678
primary	LE:MOLT-4	magnitude_g2.00	ordinal	0.4231978260828614	0.2773157343857792	201	10	56.51851409773395	8.819750761076678
primary	ME:LOX IMVI	magnitude_g0.50	magnitude_g0.80	0.02497471072513566	0.0001674014155696702	83	6	8.700973842151049	0.009231911722601627
primary	ME:LOX IMVI	magnitude_g0.50	magnitude_g1.00	0.007251020980625688	8.613876272049784e-05	89	6	1.599999999999999	0.0047506234951426585
primary	ME:LOX IMVI	magnitude_g0.50	magnitude_g1.25	0.03789244945065161	8.593202425272231e-05	103	6	7.670612780493556	0.004739259074925339
primary	ME:LOX IMVI	magnitude_g0.50	magnitude_g2.00	0.04539422506635253	0.0072784282297181984	128	6	6.552410129900476	0.562536255780504
primary	ME:LOX IMVI	magnitude_g0.50	ordinal	0.355635772242726	0.3237479336591941	153	12	16.703446964206336	9.14759631178957
primary	ME:LOX IMVI	magnitude_g0.80	magnitude_g1.00	0.031568739593709	0.00025353942059706293	90	6	8.700973842151049	0.013982535217744285
primary	ME:LOX IMVI	magnitude_g0.80	magnitude_g1.25	0.01614757496419526	0.0002533332733329039	98	6	1.599999999999997	0.013971170797526966
primary	ME:LOX IMVI	magnitude_g0.80	magnitude_g2.00	0.04036953427134754	0.007398483361349317	126	6	3.6817910743986935	0.5615104914213198
primary	ME:LOX IMVI	magnitude_g0.80	ordinal	0.33318277861159706	0.3237511161089893	153	12	16.706524257283135	9.14759631178957
primary	ME:LOX IMVI	magnitude_g1.00	magnitude_g1.25	0.03064824638230806	2.0673847104788224e-07	92	6	7.670612780493556	1.1364420217319093e-05
primary	ME:LOX IMVI	magnitude_g1.00	magnitude_g2.00	0.05157628536668342	0.007240008666916661	128	6	6.552410129900476	0.5630641070776559
primary	ME:LOX IMVI	magnitude_g1.00	ordinal	0.36213344546640447	0.32374629679296774	163	12	16.701863410315177	9.14759631178957
primary	ME:LOX IMVI	magnitude_g1.25	magnitude_g2.00	0.041903850065161584	0.0072400971000357705	121	6	3.6817910743986935	0.5630628409147871
primary	ME:LOX IMVI	magnitude_g1.25	ordinal	0.3469151067125873	0.323746300231803	172	12	16.701867208803577	9.14759631178957
primary	ME:LOX IMVI	magnitude_g2.00	ordinal	0.3544540831859725	0.32791127485840466	187	12	16.64591800056558	9.147596311789572
primary	ME:M14	magnitude_g0.50	magnitude_g0.80	0.013624961551731369	9.191760940728189e-11	21	0	2.898844939346429	4.7595367647090825e-09
primary	ME:M14	magnitude_g0.50	magnitude_g1.00	0.028048181755886054	1.3440631971528149e-06	51	3	5.961363572106289	5.799120141780634e-05
primary	ME:M14	magnitude_g0.50	magnitude_g1.25	0.04429177335482069	0.013238376898543767	107	6	5.961363572106289	0.707636635167983
primary	ME:M14	magnitude_g0.50	magnitude_g2.00	0.0477671276355753	0.015703596296939792	132	6	4.078217688977094	0.6471193076776451
primary	ME:M14	magnitude_g0.50	ordinal	0.40324235875894754	0.2855280071099665	166	9	36.2244445552318	7.873609803105655
primary	ME:M14	magnitude_g0.80	magnitude_g1.00	0.01901037407916279	1.344155111218302e-06	42	3	6.73726920573635	5.7991201671825365e-05
primary	ME:M14	magnitude_g0.80	magnitude_g1.25	0.03532008310909724	0.01323837699085528	104	6	6.73726920573635	0.7076366399275198
primary	ME:M14	magnitude_g0.80	magnitude_g2.00	0.03571392690959645	0.01570359635250468	128	6	3.5251566749495726	0.6471193076778992
primary	ME:M14	magnitude_g0.80	ordinal	0.4074899221789825	0.2855280071290512	171	9	36.2244445552318	7.873609803105624
primary	ME:M14	magnitude_g1.00	magnitude_g1.25	0.017277366896529152	0.013237930468539348	97	6	1.1793727360969668	0.7076366309045827
primary	ME:M14	magnitude_g1.00	magnitude_g2.00	0.04905506115483162	0.015703149637502207	128	6	10.0	0.6470613164762273
primary	ME:M14	magnitude_g1.00	ordinal	0.4056916328347329	0.28552928694226215	188	9	36.2244445552318	7.873609803105695
primary	ME:M14	magnitude_g1.25	magnitude_g2.00	0.03958916900894038	0.00673334121942585	119	6	10.0	0.5110476053273043
primary	ME:M14	magnitude_g1.25	ordinal	0.41238326557550187	0.29027873218390293	190	9	36.2244445552318	7.8736098031055946
primary	ME:M14	magnitude_g2.00	ordinal	0.42319078378994435	0.2935342621372031	210	9	36.2244445552318	7.873609803105534
primary	ME:MDA-MB-435	magnitude_g0.50	magnitude_g0.80	0.04411679849319011	0.0005417827677871519	67	4	10.0	0.028654868850790032
primary	ME:MDA-MB-435	magnitude_g0.50	magnitude_g1.00	0.029482930897970945	0.0005417845737186992	69	4	7.413947256600089	0.028654868850790032
primary	ME:MDA-MB-435	magnitude_g0.50	magnitude_g1.25	0.056503431464912636	0.0005417821311396354	79	4	9.999999999999998	0.028654868850790032
primary	ME:MDA-MB-435	magnitude_g0.50	magnitude_g2.00	0.05228254732294171	0.021508429774991872	90	4	7.793532947334781	2.757149671817465
primary	ME:MDA-MB-435	magnitude_g0.50	ordinal	0.4448372393688238	0.26274812651121	163	10	40.885559119348	9.14759631178957
primary	ME:MDA-MB-435	magnitude_g0.80	magnitude_g1.00	0.04369315588360764	2.032658121447845e-09	16	0	10.0	9.514577925529011e-08
primary	ME:MDA-MB-435	magnitude_g0.80	magnitude_g1.25	0.035472280643796955	6.369962649494262e-10	32	0	9.27262368864843	8.420260777519673e-08
primary	ME:MDA-MB-435	magnitude_g0.80	magnitude_g2.00	0.07030487851987301	0.020966776354770945	86	3	10.000000000000002	2.742822237391911
primary	ME:MDA-MB-435	magnitude_g0.80	ordinal	0.4533156718892089	0.2629149499624379	165	9	40.885559119348	9.14759631178957
primary	ME:MDA-MB-435	magnitude_g1.00	magnitude_g1.25	0.03657056547706977	2.4431264502371106e-09	31	0	8.17207492027043	9.514615584294006e-08
primary	ME:MDA-MB-435	magnitude_g1.00	magnitude_g2.00	0.0359480770382424	0.020966775766800498	80	3	2.7428261376622953	2.742822205676114
primary	ME:MDA-MB-435	magnitude_g1.00	ordinal	0.4498611610893075	0.2629149504340161	164	9	40.885559119348	9.14759631178957
primary	ME:MDA-MB-435	magnitude_g1.25	magnitude_g2.00	0.06502671713350107	0.020966775717861756	87	3	10.000000000000002	2.742822237392221
primary	ME:MDA-MB-435	magnitude_g1.25	ordinal	0.4508623724416127	0.2629149494484881	159	9	40.885559119348	9.147596311789572
primary	ME:MDA-MB-435	magnitude_g2.00	ordinal	0.45563742482806724	0.2849361328614413	167	9	40.885559119348	9.14759631178957
primary	ME:SK-MEL-2	magnitude_g0.50	magnitude_g0.80	0.028400132520996026	5.670003094510322e-08	61	3	5.732249889183684	3.141757489721897e-06
primary	ME:SK-MEL-2	magnitude_g0.50	magnitude_g1.00	0.035938931870143014	5.646159691009232e-08	70	3	9.072029642545765	3.1417573920222708e-06
primary	ME:SK-MEL-2	magnitude_g0.50	magnitude_g1.25	0.025728524637758866	1.1480024934628697e-07	80	4	4.2715922489078055	5.595274668479533e-06
primary	ME:SK-MEL-2	magnitude_g0.50	magnitude_g2.00	0.0669680472957639	0.0066899846142490765	104	3	6.614364339325452	0.4666632422938921
primary	ME:SK-MEL-2	magnitude_g0.50	ordinal	0.45455255427813795	0.299196877439786	172	10	34.772957140915445	9.147593202516209
primary	ME:SK-MEL-2	magnitude_g0.80	magnitude_g1.00	0.022371722092429238	2.3843412081303564e-10	34	0	4.267755307687382	3.08641887603045e-08
primary	ME:SK-MEL-2	magnitude_g0.80	magnitude_g1.25	0.0320137089115454	7.72350088721259e-08	80	2	4.2715922489078055	5.252976139402676e-06
primary	ME:SK-MEL-2	magnitude_g0.80	magnitude_g2.00	0.06875105119053361	0.0066899851774322215	112	6	10.0	0.46666289999536303
primary	ME:SK-MEL-2	magnitude_g0.80	ordinal	0.44813989616502814	0.299196862447461	163	10	34.772957140915445	9.147593202516209
primary	ME:SK-MEL-2	magnitude_g1.00	magnitude_g1.25	0.03747874191361268	7.699657695687333e-08	70	2	7.349250423643071	5.252976178482527e-06
primary	ME:SK-MEL-2	magnitude_g1.00	magnitude_g2.00	0.0739382373225084	0.006689984938387404	109	6	10.000000000000002	0.4666628999954021
primary	ME:SK-MEL-2	magnitude_g1.00	ordinal	0.455298225143509	0.29919686219874575	172	10	34.772957140915445	9.147593202516209
primary	ME:SK-MEL-2	magnitude_g1.25	magnitude_g2.00	0.07250416982228837	0.006689907949152604	107	6	10.0	0.46665764701922363
primary	ME:SK-MEL-2	magnitude_g1.25	ordinal	0.4613849539630252	0.2991968451878592	180	10	34.772957140915445	9.147593202516207
primary	ME:SK-MEL-2	magnitude_g2.00	ordinal	0.4441680380720084	0.2975863491600794	177	10	34.772957140915445	9.147593202516207
primary	ME:SK-MEL-28	magnitude_g0.50	magnitude_g0.80	0.03955860360824301	0.011781073456299893	46	2	6.853103633408545	0.7837056002289629
primary	ME:SK-MEL-28	magnitude_g0.50	magnitude_g1.00	0.04054170261312143	0.012324118280461904	73	5	6.853103633408599	0.798066952864902
primary	ME:SK-MEL-28	magnitude_g0.50	magnitude_g1.25	0.0652644444217361	0.01232411820844554	81	5	7.327613302783654	0.7980669528646729
primary	ME:SK-MEL-28	magnitude_g0.50	magnitude_g2.00	0.0663801765419959	0.009166207604622008	102	5	7.028777912027684	0.7837056002289629
primary	ME:SK-MEL-28	magnitude_g0.50	ordinal	0.42027069930631317	0.2317800695278501	142	9	44.65328645372964	7.8736098031056425
primary	ME:SK-MEL-28	magnitude_g0.80	magnitude_g1.00	0.004623732448628463	0.0005430645432854375	66	4	1.3073119213893831	0.028722705271687955
primary	ME:SK-MEL-28	magnitude_g0.80	magnitude_g1.25	0.03011771341022948	0.0005430644704109424	70	4	7.849043111858782	0.028722705271687955
primary	ME:SK-MEL-28	magnitude_g0.80	magnitude_g2.00	0.042452742701972086	0.0052224199361212646	92	4	7.028777912028394	0.5189674131288502
primary	ME:SK-MEL-28	magnitude_g0.80	ordinal	0.4174645365110955	0.24395768371762172	145	9	44.65328645372964	7.873609803105534
primary	ME:SK-MEL-28	magnitude_g1.00	magnitude_g1.25	0.03256868874261451	7.291410122449906e-11	22	0	9.156355033248165	9.637790787664358e-09
primary	ME:SK-MEL-28	magnitude_g1.00	magnitude_g2.00	0.04198425932817751	0.004898424455775101	86	3	7.884966632588425	0.5333287657656847
primary	ME:SK-MEL-28	magnitude_g1.00	ordinal	0.4195557561221916	0.24431872498624332	154	10	44.65328645372964	7.873609803105653
primary	ME:SK-MEL-28	magnitude_g1.25	magnitude_g2.00	0.019073256815623774	0.004898424383161139	82	3	1.4620514710371042	0.5333287657654555
primary	ME:SK-MEL-28	magnitude_g1.25	ordinal	0.4201080546062491	0.24431872492732254	162	10	44.65328645372964	7.873609803105635
primary	ME:SK-MEL-28	magnitude_g2.00	ordinal	0.4205631280005096	0.23945388531288544	179	10	44.65328645372964	7.873609803105657
primary	ME:SK-MEL-5	magnitude_g0.50	magnitude_g0.80	0.024510907330855352	0.012893803934179406	117	9	3.563963530158547	0.5804866742992998
primary	ME:SK-MEL-5	magnitude_g0.50	magnitude_g1.00	0.03335158370319707	0.012893756021966107	109	9	3.8614572242901253	0.5804866742992998
primary	ME:SK-MEL-5	magnitude_g0.50	magnitude_g1.25	0.03798241537386599	0.012893781523073751	124	9	7.621811814121219	0.5804866742993
primary	ME:SK-MEL-5	magnitude_g0.50	magnitude_g2.00	0.056271403895597094	0.014583437781370423	124	9	10.0	0.7599099669996163
primary	ME:SK-MEL-5	magnitude_g0.50	ordinal	0.38684747236656797	0.3042640657207045	171	13	30.925273938122732	9.14759631178957
primary	ME:SK-MEL-5	magnitude_g0.80	magnitude_g1.00	0.0178293691966781	1.7361520387115648e-07	80	5	3.8614572242901253	6.12290471480037e-06
primary	ME:SK-MEL-5	magnitude_g0.80	magnitude_g1.25	0.0308342527013444	8.551820671520878e-08	75	5	9.70308171026223	2.866092751574456e-06
primary	ME:SK-MEL-5	magnitude_g0.80	magnitude_g2.00	0.05953591522124209	0.01278986161704742	124	6	9.70308171026223	0.7076102912227129
primary	ME:SK-MEL-5	magnitude_g0.80	ordinal	0.38655885496984044	0.2970296128718208	171	10	30.925273938122732	9.14759631178957
primary	ME:SK-MEL-5	magnitude_g1.00	magnitude_g1.25	0.02746670786313616	8.815459861770777e-08	64	4	6.138542775709875	3.256811963225914e-06
primary	ME:SK-MEL-5	magnitude_g1.00	magnitude_g2.00	0.04653016762290909	0.012789745063737853	98	6	9.768719846722924	0.7076058392174742
primary	ME:SK-MEL-5	magnitude_g1.00	ordinal	0.3872504133374795	0.29702948673217805	171	10	30.925273938122732	9.14759631178957
primary	ME:SK-MEL-5	magnitude_g1.25	magnitude_g2.00	0.040628480782313466	0.012789797169297812	118	6	5.7420649832713	0.7076075824401826
primary	ME:SK-MEL-5	magnitude_g1.25	ordinal	0.38800218956575344	0.29702955541362286	179	10	30.925273938122732	9.14759631178957
primary	ME:SK-MEL-5	magnitude_g2.00	ordinal	0.39545419981436747	0.2934984380512274	181	10	30.925273938122732	9.147596311789572
primary	ME:UACC-257	magnitude_g0.50	magnitude_g0.80	0.030138803979994216	3.6642321140811374e-10	25	0	7.144199858939204	1.3378114616102721e-08
primary	ME:UACC-257	magnitude_g0.50	magnitude_g1.00	0.03181683809786342	6.600224649103244e-08	68	2	10.0	4.578658343135089e-06
primary	ME:UACC-257	magnitude_g0.50	magnitude_g1.25	0.006236529009209507	1.1576850610693016e-07	72	3	1.9780110477878683	7.977796801839077e-06
primary	ME:UACC-257	magnitude_g0.50	magnitude_g2.00	0.05158105531699708	0.006689986167632447	113	5	9.185195120986467	0.4666631707026365
primary	ME:UACC-257	magnitude_g0.50	ordinal	0.38774809379856773	0.2043195866116868	163	11	22.95749214772615	7.8736094168977715
primary	ME:UACC-257	magnitude_g0.80	magnitude_g1.00	0.018099482769037716	6.563582420167161e-08	68	2	3.063423842615533	4.565280228518986e-06
primary	ME:UACC-257	magnitude_g0.80	magnitude_g1.25	0.03257364017193133	1.1540208307472337e-07	78	3	7.963832138069518	7.964418687222974e-06
primary	ME:UACC-257	magnitude_g0.80	magnitude_g2.00	0.03205055400462027	0.006689985810146493	105	5	4.338255081889197	0.4666631573245219
primary	ME:UACC-257	magnitude_g0.80	ordinal	0.3913787069025628	0.20431958641098627	170	11	22.95749214772615	7.873609416897825
primary	ME:UACC-257	magnitude_g1.00	magnitude_g1.25	0.031156396025698512	5.028882867388971e-08	54	2	10.0	3.3991384587039875e-06
primary	ME:UACC-257	magnitude_g1.00	magnitude_g2.00	0.033873067657537836	0.006689920211692559	106	5	2.3020878565377045	0.4666585920442934
primary	ME:UACC-257	magnitude_g1.00	ordinal	0.38528840757401556	0.20431957131671216	171	11	22.95749214772615	7.873609416897754
primary	ME:UACC-257	magnitude_g1.25	magnitude_g2.00	0.05357180690031574	0.006689870838208052	106	5	9.185195120986467	0.4666551929058347
primary	ME:UACC-257	magnitude_g1.25	ordinal	0.3852884234873097	0.20431955896392068	172	11	22.95749214772615	7.873609416897837
primary	ME:UACC-257	magnitude_g2.00	ordinal	0.3994147346877694	0.20276531357141106	191	11	22.95749214772615	7.873609416897838
primary	ME:UACC-62	magnitude_g0.50	magnitude_g0.80	0.04650181306924343	1.0247259073479473e-07	68	4	6.284257304628195	5.306262493329217e-06
primary	ME:UACC-62	magnitude_g0.50	magnitude_g1.00	0.04771773045878994	3.4444077882930216e-06	70	4	8.627854311307805	0.00017842977564130544
primary	ME:UACC-62	magnitude_g0.50	magnitude_g1.25	0.055106694263746786	0.0005545069213707772	84	4	8.627854311307805	0.02871955193570903
primary	ME:UACC-62	magnitude_g0.50	magnitude_g2.00	0.06232626185929364	0.0005545291939276969	88	4	10.0	0.02871955193570903
primary	ME:UACC-62	magnitude_g0.50	ordinal	0.4899414639089096	0.3102237512343004	199	11	56.357202200665554	9.14759631178957
primary	ME:UACC-62	magnitude_g0.80	magnitude_g1.00	0.013586382494543647	3.3419352083696633e-06	66	4	3.7713187690213053	0.00017312351314797622
primary	ME:UACC-62	magnitude_g0.80	magnitude_g1.25	0.024277064295118923	0.0005544044487945335	80	4	4.869927952838774	0.0287142456732157
primary	ME:UACC-62	magnitude_g0.80	magnitude_g2.00	0.030156270191772926	0.0005544267566698846	85	4	7.349250834261742	0.0287142456732157
primary	ME:UACC-62	magnitude_g0.80	ordinal	0.46655086349641983	0.31022385853126955	190	11	56.357202200665554	9.14759631178957
primary	ME:UACC-62	magnitude_g1.00	magnitude_g1.25	0.014498647012260222	0.0005510628581303056	73	4	1.6142705610797474	0.028541122160067725
primary	ME:UACC-62	magnitude_g1.00	magnitude_g2.00	0.02762837216554622	0.0005510853201363113	76	4	6.9366117779078325	0.028541122160067725
primary	ME:UACC-62	magnitude_g1.00	ordinal	0.47436595840084306	0.31022739770026614	199	11	56.357202200665554	9.147596311789572
primary	ME:UACC-62	magnitude_g1.25	magnitude_g2.00	0.0408457271281387	6.085677816584401e-08	79	2	7.731035010360843	3.3304628246355605e-06
primary	ME:UACC-62	magnitude_g1.25	ordinal	0.4820304581436417	0.31081104245553043	209	11	56.357202200665554	9.14759631178957
primary	ME:UACC-62	magnitude_g2.00	ordinal	0.4813478610019124	0.3108110463632348	211	11	56.357202200665554	9.14759631178957
primary	OV:IGROV1	magnitude_g0.50	magnitude_g0.80	0.06311454631674242	0.034355569592211796	90	7	6.138513097456942	2.1848840562528236
primary	OV:IGROV1	magnitude_g0.50	magnitude_g1.00	0.07650318116735015	0.044842261349568764	98	7	7.195028219517115	2.395616214470273
primary	OV:IGROV1	magnitude_g0.50	magnitude_g1.25	0.0831581652325584	0.04484270925947914	105	7	7.19504191664666	2.395575231147858
primary	OV:IGROV1	magnitude_g0.50	magnitude_g2.00	0.07556014472274582	0.048408914406679215	109	7	3.7832362789447505	2.0699628393881953
primary	OV:IGROV1	magnitude_g0.50	ordinal	0.3628342925363037	0.23655653424061965	164	11	17.29835228498917	9.147596311789572
primary	OV:IGROV1	magnitude_g0.80	magnitude_g1.00	0.02210956652951937	0.015217353701506002	90	6	1.1972746642501555	1.197274664250033
primary	OV:IGROV1	magnitude_g0.80	magnitude_g1.25	0.02877853685484812	0.015217358757945724	98	6	1.8817713197056505	1.1973156672214085
primary	OV:IGROV1	magnitude_g0.80	magnitude_g2.00	0.05316659246525727	0.017671386604808423	113	6	6.138513097456942	1.5229280647263028
primary	OV:IGROV1	magnitude_g0.80	ordinal	0.38668729580944844	0.2250632885305971	165	11	20.187239764275645	9.14759631178957
primary	OV:IGROV1	magnitude_g1.00	magnitude_g1.25	0.00721167528800969	1.0793092342056054e-06	86	6	1.6000136676569112	4.100297137554776e-05
primary	OV:IGROV1	magnitude_g1.00	magnitude_g2.00	0.04309679685725678	0.008593558354005127	99	6	7.195028219517115	0.3256534004762699
primary	OV:IGROV1	magnitude_g1.00	ordinal	0.38964304931442234	0.23708434920090155	169	11	19.693968516235085	9.14759631178957
primary	OV:IGROV1	magnitude_g1.25	magnitude_g2.00	0.03620477044185527	0.008592479052077289	94	6	7.19504191664666	0.32561239750489435
primary	OV:IGROV1	magnitude_g1.25	ordinal	0.39635068403164747	0.23708402042439627	179	11	19.693927513264015	9.14759631178957
primary	OV:IGROV1	magnitude_g2.00	ordinal	0.383375374432857	0.23446741508958358	181	11	19.36831511575941	9.14759631178957
primary	OV:NCI/ADR-RES	magnitude_g0.50	magnitude_g0.80	0.004290975243803407	0.0015024830933837135	97	6	1.0272564007096077	0.06047792896288229
primary	OV:NCI/ADR-RES	magnitude_g0.50	magnitude_g1.00	0.021538081757656348	0.001502647142799393	112	6	7.090782738780585	0.060481432267890156
primary	OV:NCI/ADR-RES	magnitude_g0.50	magnitude_g1.25	0.0015448508518639886	0.0014968693827051881	105	6	0.0934839698379264	0.06045036419148886
primary	OV:NCI/ADR-RES	magnitude_g0.50	magnitude_g2.00	0.04270586475773244	0.01464817490663636	137	6	1.9792541757063309	0.8850908398442492
primary	OV:NCI/ADR-RES	magnitude_g0.50	ordinal	0.2629304521826437	0.2823433198625047	147	10	11.343192872019772	8.96254192030858
primary	OV:NCI/ADR-RES	magnitude_g0.80	magnitude_g1.00	0.020257696669656527	3.8817154514324837e-07	91	6	7.090782738780584	1.757096484844567e-05
primary	OV:NCI/ADR-RES	magnitude_g0.80	magnitude_g1.25	0.0031615257563297914	5.476390589826316e-05	95	6	1.0276420819039238	0.003747327959711555
primary	OV:NCI/ADR-RES	magnitude_g0.80	magnitude_g2.00	0.042065725770266675	0.014139565027750222	124	6	1.9807704349160873	0.8291616885106841
primary	OV:NCI/ADR-RES	magnitude_g0.80	ordinal	0.26361371010124196	0.2830491817230331	158	10	11.343192872019772	8.959509401889177
primary	OV:NCI/ADR-RES	magnitude_g1.00	magnitude_g1.25	0.02019343681540993	5.459503302243544e-05	98	6	7.090782738780584	0.0037330312219143735
primary	OV:NCI/ADR-RES	magnitude_g1.00	magnitude_g2.00	0.06090576813228937	0.014139508823496464	129	6	7.090782738780584	0.8291759852484812
primary	OV:NCI/ADR-RES	magnitude_g1.00	ordinal	0.2664930401068068	0.2830492111832996	164	10	11.343192872019772	8.959505898584105
primary	OV:NCI/ADR-RES	magnitude_g1.25	magnitude_g2.00	0.042097921968713974	0.01414424684881136	125	6	1.9802193510521948	0.8329090164703956
primary	OV:NCI/ADR-RES	magnitude_g1.25	ordinal	0.26350045500605446	0.2829974713944633	168	10	11.343192872019772	8.959536966660213
primary	OV:NCI/ADR-RES	magnitude_g2.00	ordinal	0.27510974901465574	0.2920787596666063	192	10	11.343192872019772	9.096854644922711
primary	OV:OVCAR-3	magnitude_g0.50	magnitude_g0.80	0.005468069496815723	4.6586329744045454e-08	70	3	1.4316000871493548	2.5052098280298196e-06
primary	OV:OVCAR-3	magnitude_g0.50	magnitude_g1.00	0.012497572617311947	8.330970754285669e-07	103	5	1.956149798593176	7.458636678947528e-05
primary	OV:OVCAR-3	magnitude_g0.50	magnitude_g1.25	0.05296089955318959	0.021820864226442534	103	5	7.651299720028701	1.9767066354096912
primary	OV:OVCAR-3	magnitude_g0.50	magnitude_g2.00	0.058771361204497954	0.03576645013667271	130	6	2.7031471827784683	2.703147182778391
primary	OV:OVCAR-3	magnitude_g0.50	ordinal	0.3928352457954477	0.22826605424469992	160	8	54.73688268851997	9.497301736787929
primary	OV:OVCAR-3	magnitude_g0.80	magnitude_g1.00	0.010970418540756689	8.630894295064068e-07	104	5	1.599999999999998	7.673131584162718e-05
primary	OV:OVCAR-3	magnitude_g0.80	magnitude_g1.25	0.049881096066212556	0.021820854386281414	96	5	6.466809419323239	1.9767087803587433
primary	OV:OVCAR-3	magnitude_g0.80	magnitude_g2.00	0.06030929790523695	0.0357664403385933	128	6	2.7031493277275516	2.703149327727443
primary	OV:OVCAR-3	magnitude_g0.80	ordinal	0.39178179374317834	0.2282660657645164	162	8	54.73688268851997	9.497301736787929
primary	OV:OVCAR-3	magnitude_g1.00	magnitude_g1.25	0.05701509890702789	0.021820082592415014	105	5	6.466809419323241	1.9766320490429017
primary	OV:OVCAR-3	magnitude_g1.00	magnitude_g2.00	0.06573627775272159	0.035765670166317765	131	6	2.703072596411686	2.7030725964116016
primary	OV:OVCAR-3	magnitude_g1.00	ordinal	0.385371015058558	0.2282667239349505	158	8	54.73688268851997	9.497301736787929
primary	OV:OVCAR-3	magnitude_g1.25	magnitude_g2.00	0.053855446393290304	0.013989442665699615	129	6	6.887056622909598	0.7264405473686999
primary	OV:OVCAR-3	magnitude_g1.25	ordinal	0.40829491242794697	0.24667702044680104	168	8	54.73688268851997	9.497301736787929
primary	OV:OVCAR-3	magnitude_g2.00	ordinal	0.423048846714182	0.25529732569151725	190	8	54.73688268851997	9.192873156037548
primary	OV:OVCAR-4	magnitude_g0.50	magnitude_g0.80	0.03499369734102107	0.005591061010331775	113	6	10.000000000000002	0.38537003338961107
primary	OV:OVCAR-4	magnitude_g0.50	magnitude_g1.00	0.03957505550844139	0.005591032620388719	116	6	9.112076193923716	0.3853513776486821
primary	OV:OVCAR-4	magnitude_g0.50	magnitude_g1.25	0.04148632925702877	0.005590950328446255	116	6	7.232368896718185	0.38530154881418
primary	OV:OVCAR-4	magnitude_g0.50	magnitude_g2.00	0.0701133366841427	0.009798154906115188	137	6	8.719506876630083	0.6091954948803977
primary	OV:OVCAR-4	magnitude_g0.50	ordinal	0.3513530021127489	0.2881232337710065	160	11	16.44932220802538	9.14759631178957
primary	OV:OVCAR-4	magnitude_g0.80	magnitude_g1.00	0.01296837682690476	3.2233108392298836e-07	94	6	1.915162103035722	1.8655740928963382e-05
primary	OV:OVCAR-4	magnitude_g0.80	magnitude_g1.25	0.03959441287967815	1.1807519505342749e-06	96	6	10.000000000000002	6.848457543107145e-05
primary	OV:OVCAR-4	magnitude_g0.80	magnitude_g2.00	0.0674206853677603	0.011024106971991696	125	6	9.503575634813469	0.5822944513776331
primary	OV:OVCAR-4	magnitude_g0.80	ordinal	0.37652424705356863	0.29255299470941176	181	11	16.513839040937146	9.14759631178957
primary	OV:OVCAR-4	magnitude_g1.00	magnitude_g1.25	0.031115925161100306	8.584208678870038e-07	91	6	9.112076193923716	4.9828834502108066e-05
primary	OV:OVCAR-4	magnitude_g1.00	magnitude_g2.00	0.05885087202224126	0.011023862525271669	118	6	9.127695669451692	0.5822757956367042
primary	OV:OVCAR-4	magnitude_g1.00	ordinal	0.3681881049774228	0.29255295683025045	174	11	16.513844934596325	9.14759631178957
primary	OV:OVCAR-4	magnitude_g1.25	magnitude_g2.00	0.062174721196745844	0.011023207657508347	119	6	7.232368896718185	0.5822259668022021
primary	OV:OVCAR-4	magnitude_g1.25	ordinal	0.3668760285685491	0.29255284941114373	173	11	16.513860672292648	9.14759631178957
primary	OV:OVCAR-4	magnitude_g2.00	ordinal	0.3832965709961224	0.29503157536522456	193	11	17.001072292362487	9.14759631178957
primary	OV:OVCAR-5	magnitude_g0.50	magnitude_g0.80	0.022742854150799383	9.129165848045151e-08	91	5	3.3125342184723547	5.037684657871466e-06
primary	OV:OVCAR-5	magnitude_g0.50	magnitude_g1.00	0.030359072035246237	4.245304607366214e-08	45	2	7.425749435699135	2.412216830727232e-06
primary	OV:OVCAR-5	magnitude_g0.50	magnitude_g1.25	0.023021172139175827	6.651237238019292e-08	52	4	7.425749435699135	2.341569619090933e-06
primary	OV:OVCAR-5	magnitude_g0.50	magnitude_g2.00	0.03805792432943894	0.0071349891714023225	111	4	5.166407365028823	0.40921742425439156
primary	OV:OVCAR-5	magnitude_g0.50	ordinal	0.3457568980130924	0.1610035174340328	170	7	35.21445583613143	6.8972240383602825
primary	OV:OVCAR-5	magnitude_g0.80	magnitude_g1.00	0.04281961290720756	5.067608198039371e-08	55	3	10.0	2.6254678271442344e-06
